datetime,Temperature-Internal,Humidity,Pressure
2018-06-23 00:00:01.930446,73.46817932128907,62.851966857910156,1005.413818359375
2018-06-23 00:05:01.945740,73.46817932128907,62.35973358154297,1005.385986328125
2018-06-23 00:10:01.931044,73.66612892150879,62.19758605957031,1005.377197265625
2018-06-23 00:15:01.943890,72.3794719696045,62.573997497558594,1005.28857421875
2018-06-23 00:20:02.035499,72.11554260253907,64.1172866821289,1005.27001953125
2018-06-23 00:25:02.041715,72.41246185302735,63.239959716796875,1005.2431640625
2018-06-23 00:30:02.051482,72.51143493652343,62.99384307861328,1005.219970703125
2018-06-23 00:35:02.069939,71.91759643554688,64.0448989868164,1005.17578125
2018-06-23 00:40:02.115834,72.61041145324707,63.42526626586914,1005.1533203125
2018-06-23 00:45:02.111334,71.98357620239257,63.69454574584961,1005.1171875
2018-06-23 00:50:02.150018,72.11554260253907,64.1751937866211,1005.193115234375
2018-06-23 00:55:02.177859,71.35674438476563,64.61241149902344,1005.262939453125
2018-06-23 01:00:02.195940,70.9938419342041,65.22914505004883,1005.2021484375
2018-06-23 01:05:02.235494,70.89486885070801,64.59503936767578,1005.152587890625
2018-06-23 01:10:02.274739,70.79589576721192,65.51579666137695,1004.999267578125
2018-06-23 01:15:02.251741,70.69691925048828,65.33627700805664,1005.156005859375
2018-06-23 01:20:02.366922,70.46598320007324,67.76847076416016,1004.878662109375
2018-06-23 01:25:02.383819,71.22477798461914,64.4879035949707,1005.037109375
2018-06-23 01:30:02.390621,71.38973770141602,65.08147430419922,1004.9296875
2018-06-23 01:35:02.403157,71.25777130126953,64.99461364746094,1004.902099609375
2018-06-23 01:40:02.408878,71.81862335205078,64.311279296875,1004.845458984375
2018-06-23 01:45:02.418490,70.96085205078124,65.04962539672852,1004.89599609375
2018-06-23 01:50:02.431004,70.46598320007324,65.49842071533203,1004.69580078125
2018-06-23 01:55:02.445221,71.5876838684082,64.68190002441406,1004.79833984375
2018-06-23 02:00:02.432633,71.05982513427735,65.6663589477539,1004.797119140625
2018-06-23 02:05:02.483260,71.25777130126953,65.08147430419922,1004.743408203125
2018-06-23 02:10:02.512300,71.15879821777344,64.81219482421875,1004.728759765625
2018-06-23 02:15:02.543272,71.81862335205078,64.76007843017578,1004.717041015625
2018-06-23 02:20:02.631119,72.3794719696045,64.00725555419922,1004.658203125
2018-06-23 02:25:02.651334,72.21451568603516,63.73797607421875,1004.6513671875
2018-06-23 02:30:02.685414,71.95058631896973,64.15492630004883,1004.63330078125
2018-06-23 02:35:02.682911,70.79589576721192,65.12490844726562,1004.4638671875
2018-06-23 02:40:02.732188,70.10308074951172,66.41918182373047,1004.4072265625
2018-06-23 02:45:02.759686,69.67419509887695,66.97511291503906,1004.402587890625
2018-06-23 02:50:02.769051,69.2123161315918,66.94036865234375,1004.31005859375
2018-06-23 02:55:02.781762,69.57522201538086,66.97221755981445,1004.3173828125
2018-06-23 03:00:02.797860,68.81642379760741,67.73083114624023,1004.34228515625
2018-06-23 03:05:02.797045,69.17932624816895,67.59185028076172,1004.319091796875
2018-06-23 03:10:02.809423,68.6184741973877,68.10144805908203,1004.332763671875
2018-06-23 03:15:02.807624,68.28856506347655,67.91614151000977,1004.3134765625
2018-06-23 03:20:01.838279,68.48651123046875,68.51260757446289,1004.324951171875
2018-06-23 03:25:01.816864,69.08035316467284,69.78082275390625,1004.262451171875
2018-06-23 03:30:01.775368,69.6082118988037,64.2823257446289,1004.24853515625
2018-06-23 03:35:02.753626,68.68445739746095,67.20674896240234,1004.291259765625
2018-06-23 03:40:02.792421,68.45351791381836,68.15936279296875,1004.3330078125
2018-06-23 03:45:02.802378,68.25557174682616,70.91584777832031,1004.312255859375
2018-06-23 03:50:02.819585,68.91539688110352,67.80611419677734,1004.338134765625
2018-06-23 03:55:02.828375,68.81642379760741,65.59976577758789,1004.349609375
2018-06-23 04:00:01.822669,68.75044059753418,67.55999755859375,1004.3798828125
2018-06-23 04:05:01.813566,68.58548431396484,69.1438217163086,1004.322998046875
2018-06-23 04:10:01.843243,68.09061546325684,70.53364562988281,1004.365234375
2018-06-23 04:15:01.862496,68.6184741973877,68.14198684692383,1004.354248046875
2018-06-23 04:20:01.906080,67.49677352905273,69.74028778076172,1004.43212890625
2018-06-23 04:25:01.929534,67.52976684570312,71.13011169433594,1004.448486328125
2018-06-23 04:30:01.900361,68.48651123046875,68.14488220214844,1004.368408203125
2018-06-23 04:35:01.893078,68.5195011138916,69.30596542358398,1004.42041015625
2018-06-23 04:40:01.932699,69.2123161315918,67.21253967285156,1004.4033203125
2018-06-23 04:45:01.946928,68.5195011138916,68.0609130859375,1004.499267578125
2018-06-23 04:50:01.962648,69.08035316467284,66.67398452758789,1004.45751953125
2018-06-23 04:55:01.953801,68.71745071411134,67.55420684814453,1004.546875
2018-06-23 05:00:01.938482,68.05762557983398,68.13040542602539,1004.468017578125
2018-06-23 05:05:01.949122,67.9256591796875,70.82608795166016,1004.54248046875
2018-06-23 05:10:01.972739,68.42052803039552,67.64396667480469,1004.546875
2018-06-23 05:15:01.950993,69.2123161315918,66.59291076660156,1004.504638671875
2018-06-23 05:20:02.058265,69.93812446594238,66.76084899902344,1004.526611328125
2018-06-23 05:25:02.063611,70.00410766601563,65.86614990234375,1004.557373046875
2018-06-23 05:30:02.087957,69.17932624816895,66.22518920898438,1004.636962890625
2018-06-23 05:35:02.098813,69.08035316467284,66.8535041809082,1004.68310546875
2018-06-23 05:40:02.113918,69.41026229858399,66.60159683227539,1004.65234375
2018-06-23 05:45:02.137062,68.45351791381836,67.11119842529297,1004.671630859375
2018-06-23 05:50:02.189543,70.20205383300781,65.82271575927734,1004.6162109375
2018-06-23 05:55:02.207593,69.77316818237306,65.68373107910156,1004.653076171875
2018-06-23 06:00:02.238699,69.8061580657959,65.35075378417969,1004.669921875
2018-06-23 06:05:02.277942,67.3318172454834,68.46338653564453,1004.708984375
2018-06-23 06:10:02.296894,67.99164237976073,67.97405242919922,1004.7724609375
2018-06-23 06:15:02.308339,67.9256591796875,68.29544830322266,1004.85107421875
2018-06-23 06:20:02.420371,68.38753814697266,68.00300598144531,1004.818359375
2018-06-23 06:25:02.500156,69.83914794921874,66.65660858154297,1004.888427734375
2018-06-23 06:30:02.355164,68.81642379760741,67.64107131958008,1004.9921875
2018-06-23 06:35:02.343808,68.65146751403809,67.08514022827148,1005.05322265625
2018-06-23 06:40:02.361831,69.2453094482422,67.30229949951172,1005.062255859375
2018-06-23 06:45:02.396352,68.09061546325684,67.7945327758789,1005.160400390625
2018-06-23 06:50:02.436812,67.10088119506837,68.97877883911133,1005.14892578125
2018-06-23 06:55:02.446153,66.90293159484862,70.52495956420898,1005.289794921875
2018-06-23 07:00:02.465346,66.01217041015626,70.51048278808594,1005.313720703125
2018-06-23 07:05:02.474030,66.24310989379883,71.046142578125,1005.3623046875
2018-06-23 07:10:02.520235,65.71525115966797,71.28067779541016,1005.452880859375
2018-06-23 07:15:02.535584,65.55029487609863,70.9737548828125,1005.483642578125
2018-06-23 07:20:02.597088,67.10088119506837,69.77503204345703,1005.590087890625
2018-06-23 07:25:02.639697,66.70498542785644,70.43230438232422,1005.600830078125
2018-06-23 07:30:02.657363,66.44105606079101,70.79713439941406,1005.676025390625
2018-06-23 07:35:02.677245,67.39780044555664,69.22200012207031,1005.718017578125
2018-06-23 07:40:02.682787,67.95865249633789,68.56182861328125,1005.767822265625
2018-06-23 07:45:02.726600,68.02463226318359,68.18541717529297,1005.779541015625
2018-06-23 07:50:02.740337,68.05762557983398,68.86585235595703,1005.817138671875
2018-06-23 07:55:02.751977,67.69471969604491,69.01641845703125,1005.784423828125
2018-06-23 08:00:02.764746,67.99164237976073,68.78767776489258,1005.874755859375
2018-06-23 08:05:02.752620,67.7277130126953,68.40258026123047,1005.93212890625
2018-06-23 08:10:02.766526,68.09061546325684,67.61211395263672,1006.0244140625
2018-06-23 08:15:02.784986,68.71745071411134,67.05329132080078,1006.0283203125
2018-06-23 08:20:01.864327,68.28856506347655,67.45286560058594,1006.068359375
2018-06-23 08:25:01.852858,68.1236053466797,68.22306060791016,1006.0810546875
2018-06-23 08:30:01.826703,68.09061546325684,68.64579772949219,1006.1064453125
2018-06-23 08:35:01.863677,68.35454483032227,70.3830795288086,1006.19775390625
2018-06-23 08:40:01.791934,68.38753814697266,68.57630920410156,1006.24365234375
2018-06-23 08:45:02.809184,68.55249099731445,67.84085845947266,1006.279296875
2018-06-23 08:50:02.827163,68.75044059753418,67.36021041870117,1006.3310546875
2018-06-23 08:55:01.839593,69.04735984802245,66.7203140258789,1006.343994140625
2018-06-23 09:00:01.840077,68.88240356445313,67.89297485351562,1006.37255859375
2018-06-23 09:05:01.833731,69.87214126586913,67.2675552368164,1006.404052734375
2018-06-23 09:10:01.857073,69.41026229858399,64.2823257446289,1006.457763671875
2018-06-23 09:15:01.794217,69.1133430480957,66.68267059326172,1006.46142578125
2018-06-23 09:20:01.895867,68.94838676452638,65.10174560546875,1006.559814453125
2018-06-23 09:25:01.875201,68.71745071411134,66.90272521972656,1006.621826171875
2018-06-23 09:30:01.832903,69.70718498229981,67.69319152832031,1006.558349609375
2018-06-23 09:35:01.836992,69.70718498229981,66.47709274291992,1006.650634765625
2018-06-23 09:40:01.779729,69.57522201538086,66.35258483886719,1006.747314453125
2018-06-23 09:45:02.814721,69.14633636474609,66.43655395507812,1006.808349609375
2018-06-23 09:50:02.803337,69.47624549865724,65.96749114990234,1006.830078125
2018-06-23 09:55:02.830465,69.44325561523438,64.56318664550781,1006.9072265625
2018-06-23 10:00:01.801081,69.67419509887695,64.85562896728516,1006.9833984375
2018-06-23 10:05:01.830224,70.13607063293456,64.90485382080078,1007.037109375
2018-06-23 10:10:01.842232,70.23504371643067,64.13175964355469,1007.100830078125
2018-06-23 10:15:01.851192,69.57522201538086,65.38839721679688,1007.207763671875
2018-06-23 10:20:01.903727,70.33401679992676,64.38945770263672,1007.21875
2018-06-23 10:25:01.863814,69.2453094482422,65.95880126953125,1007.2822265625
2018-06-23 10:30:01.850089,68.98137664794922,66.40180969238281,1007.43408203125
2018-06-23 10:35:01.789327,68.48651123046875,67.40653991699219,1007.5244140625
2018-06-23 10:40:02.813703,67.7277130126953,67.25597381591797,1007.572998046875
2018-06-23 10:45:01.829654,68.09061546325684,67.74241256713867,1007.585693359375
2018-06-23 10:50:01.852786,67.79369621276855,67.30809020996094,1007.63427734375
2018-06-23 10:55:01.808084,67.95865249633789,66.12673950195312,1007.59619140625
2018-06-23 11:00:02.829610,68.5195011138916,67.07355880737305,1007.69287109375
2018-06-23 11:05:01.770722,67.69471969604491,67.07066345214844,1007.7548828125
2018-06-23 11:10:02.786409,67.62873992919923,69.25674438476562,1007.7109375
